38.926916,-95.671582
38.9268998,-95.671584
38.9267624,-95.6715974
38.9267024,-95.6716028
38.9266951,-95.6716048
38.9266763,-95.6716109
38.9266549,-95.6716166
38.9265122,-95.6716544
38.9264648,-95.6716665
38.9264575,-95.6716685
38.9264499,-95.6716719
38.9263252,-95.6717205
38.9263192,-95.6717222
38.9263148,-95.6717269
38.9261661,-95.6718073
38.9260229,-95.6718901
38.9259676,-95.6719227
38.9259593,-95.6719264
38.9259303,-95.6719351
38.9258323,-95.6719699
38.9258247,-95.6719726
38.9258177,-95.6719733
38.9258098,-95.6719733
38.9257042,-95.6719766
38.9256478,-95.6719785
38.9256314,-95.6719802
38.9256181,-95.6719769
38.9256027,-95.6719732
38.9254463,-95.6719412
38.9254358,-95.6719385
38.9254249,-95.6719352
38.9254144,-95.6719285
38.9253255,-95.6718855
38.925265,-95.6718567
38.9252558,-95.6718527
38.9252509,-95.671848
38.9252378,-95.6718356
38.9251721,-95.6717783
38.9251606,-95.6717689
38.9251489,-95.6717581
38.9251286,-95.671734
38.9251043,-95.6717062
38.9250942,-95.6716917
38.925083,-95.6716739
38.9250754,-95.6716558
38.925066,-95.671631
38.9250551,-95.6716042
38.9250452,-95.6715824
38.9250399,-95.6715609
38.9250358,-95.6715348
38.9250303,-95.6715042
38.9250245,-95.6714734
38.9250245,-95.6714506
38.925024,-95.6714006
38.925024,-95.6713896
38.9250219,-95.6713745
38.9250175,-95.6713507
38.9250141,-95.6713229
38.9250092,-95.6712944
38.9250052,-95.6712682
38.9250039,-95.6712565
38.9249966,-95.6712424
38.9249912,-95.671233
38.9249805,-95.6712156
38.9249609,-95.6711794
38.9249515,-95.671168
38.9249442,-95.6711619
38.9249309,-95.6711505
38.9248949,-95.671119
38.9248894,-95.671114
38.9248782,-95.671112
38.9248576,-95.6711036
38.9248196,-95.671092
38.9248084,-95.6710883
38.9247975,-95.6710863
38.924684,-95.6710742
38.9245322,-95.6710578
38.9243616,-95.671039
38.924106,-95.6710118
38.9238668,-95.6709877
38.9238363,-95.670983
38.9237896,-95.6709773
38.9237763,-95.6709743
38.9234651,-95.6709424
38.9229381,-95.6708863
38.9226838,-95.6708538
38.9224584,-95.6708287
38.922131,-95.6707874
38.9217763,-95.6707442
38.9214213,-95.6707006
38.921078,-95.6706617
38.9210232,-95.670653
38.9209883,-95.6706493
38.920923,-95.6706413
38.9209066,-95.6706389
38.9208821,-95.6706396
38.9207715,-95.6706376
38.9207613,-95.6706379
38.9207545,-95.6706393
38.9207449,-95.6706416
38.9206215,-95.6706671
38.9206142,-95.6706681
38.9206072,-95.6706714
38.9205761,-95.6706859
38.920507,-95.6707191
38.9204992,-95.6707237
38.9204877,-95.6707348
38.920476,-95.6707469
38.9203466,-95.6708776
38.9202806,-95.6709491
38.9202738,-95.6709615
38.9202662,-95.6709772
38.9202292,-95.671057
38.9202198,-95.6710751
38.9201629,-95.671223
38.9200164,-95.6716023
38.9199116,-95.6718692
38.9198158,-95.672119
38.9197217,-95.672359
38.9196638,-95.6725139
38.9196567,-95.6725307
38.9196541,-95.6725374
38.9196518,-95.6725468
38.919652,-95.6725575
38.919652,-95.6726035
38.9196518,-95.6726152
38.9196525,-95.6726263
38.9196546,-95.6726383
38.9196583,-95.6726491
38.9196765,-95.6727289
38.9196786,-95.6727352
38.9196836,-95.6727433
38.9197,-95.6727694
38.9197144,-95.6727926
38.919724,-95.672808
38.9197308,-95.672818
38.9197376,-95.6728231
38.919741,-95.6728247
38.9197984,-95.6728583
38.9198067,-95.672863
38.919813,-95.672866
38.9198198,-95.6728663
38.9198409,-95.6728673
38.9199194,-95.6728693
38.9199335,-95.6728693
38.9199523,-95.6728673
38.9200616,-95.6728566
38.9202189,-95.6728432
38.9203409,-95.6728331
38.9204899,-95.6728217
38.9207093,-95.6728029
38.9209534,-95.6727828
38.9213126,-95.6727527
38.9214211,-95.6727433
38.9214289,-95.6727426
38.9214365,-95.6727436
38.9214649,-95.6727443
38.9215163,-95.6727446
38.9215278,-95.6727456
38.9215406,-95.6727476
38.9215578,-95.672751
38.9215844,-95.6727533
38.9216092,-95.672755
38.9216196,-95.6727574
38.9216327,-95.6727627
38.9216465,-95.6727681
38.921678,-95.6727781
38.9216874,-95.6727805
38.921695,-95.6727835
38.921707,-95.6727902
38.9217164,-95.6727966
38.9217451,-95.6728123
38.921754,-95.672817
38.92176,-95.6728251
38.9217894,-95.6728603
38.9218077,-95.6728804
38.921816,-95.6728938
38.9218267,-95.6729146
38.9218452,-95.6729471
38.9218586,-95.6729753
38.9218752,-95.6730122
38.9218867,-95.6730373
38.9218912,-95.6730467
38.9218922,-95.6730584
38.9218925,-95.6730725
38.9218943,-95.6731523
38.9218932,-95.6731664
38.9218831,-95.6732365
38.9218752,-95.6732653
38.9218559,-95.6733263
38.9218009,-95.6734983
38.9216989,-95.6738071
38.9215784,-95.6741669
38.921514,-95.6743616
38.9214979,-95.6744074
38.9214872,-95.6744218
38.9214739,-95.6744366
38.9214588,-95.674455
38.9214481,-95.6744668
38.9214369,-95.6744795
38.9214009,-95.6745191
38.921355,-95.6745596
38.9213177,-95.6745948
38.9213117,-95.6746012
38.9213028,-95.6746056
38.9212916,-95.6746113
38.9212045,-95.6746589
38.9211718,-95.6746645
38.9211559,-95.6746682
38.9211212,-95.6746763
38.9210915,-95.674683
38.9210696,-95.674684
38.921044,-95.674685
38.9210025,-95.6746883
38.9209908,-95.674687
38.9209603,-95.6746826
38.9208878,-95.6746709
38.9207589,-95.6746454
38.9206165,-95.6746173
38.9205046,-95.6745958
38.9202758,-95.6745495
38.9200854,-95.6745137
38.9198391,-95.6744691
38.9198224,-95.6744664
38.9198131,-95.6744677
38.9198018,-95.6744687
38.9197027,-95.6744751
38.9196811,-95.6744808
38.9195738,-95.674508
38.9195598,-95.6745147
38.919542,-95.6745214
38.9194638,-95.6745596
38.919452,-95.674567
38.9194306,-95.6745831
38.919368,-95.6746293
38.9193599,-95.6746367
38.9193495,-95.6746464
38.9192895,-95.6747048
38.9192812,-95.6747128
38.9192726,-95.6747239
38.9191779,-95.6748389
38.9191737,-95.6748459
38.9191687,-95.6748553
38.9191059,-95.6749619
38.9191022,-95.6749686
38.9190975,-95.674979
38.9190417,-95.675094
38.9190386,-95.6751001
38.9190365,-95.6751095
38.9190013,-95.6752593
38.9189997,-95.6752677
38.9189822,-95.6753857
38.9189762,-95.6755644
38.9189765,-95.6755718
38.9190086,-95.6757877
38.9190101,-95.6757974
38.9190276,-95.6758762
38.9190472,-95.6759684
38.91905,-95.6759785
38.9190555,-95.6759885
38.919092,-95.6760603
38.9191239,-95.676122
38.9191304,-95.6761327
38.9191727,-95.6762014
38.9192102,-95.6762635
38.9192157,-95.6762719
38.9192246,-95.6762823
38.9192958,-95.6763748
38.9193109,-95.6763946
38.9193174,-95.6764016
38.9193289,-95.6764097
38.9194053,-95.6764583
38.9194833,-95.6765029
38.9195465,-95.6765378
38.9195762,-95.6765468
38.9196075,-95.6765555
38.9196975,-95.6765827
38.9197145,-95.6765881
38.9197304,-95.6765911
38.9198164,-95.6766068
38.919921,-95.6766276
38.9200533,-95.6766518
38.9201968,-95.6766779
38.9203663,-95.6767104
38.9208142,-95.6767926
38.9212075,-95.6768663
38.9213132,-95.6768867
38.9213275,-95.6768877
38.9213432,-95.6768884
38.9214016,-95.6768921
38.9214295,-95.6769021
38.9214781,-95.6769125
38.9215908,-95.6769326
38.9216857,-95.6769494
38.9217843,-95.6769682
38.9218886,-95.6769876
38.9219893,-95.6770061
38.9219985,-95.6770077
38.9220105,-95.6770088
38.9220618,-95.6770108
38.9220671,-95.6770108
38.9220751,-95.6770084
38.9220861,-95.6770041
38.9221171,-95.676995
38.9221234,-95.6769923
38.9221331,-95.676986
38.9221784,-95.6769568
38.9221842,-95.6769507
38.9221917,-95.6769407
38.9222092,-95.6769115
38.9222157,-95.6768988
38.9222197,-95.6768864
38.9222384,-95.676822
38.922241,-95.6768066
38.9222421,-95.6767868
38.922265,-95.6765471
38.9222898,-95.6762276
38.9222995,-95.6761112
38.9223042,-95.6760955
38.9223094,-95.6760753
38.9223164,-95.6760576
38.9223316,-95.676011
38.9223407,-95.6759875
38.9223493,-95.6759573
38.9223553,-95.6759409
38.9223814,-95.6758795
38.9223887,-95.6758614
38.9223936,-95.6758504
38.9224049,-95.67584
38.9224505,-95.6757974
38.9224698,-95.675778
38.9224784,-95.6757682
38.9224888,-95.6757612
38.9225019,-95.6757558
38.9225235,-95.6757495
38.9226112,-95.6757206
38.9226187,-95.6757173
38.9226276,-95.6757166
38.9226367,-95.6757169
38.9227745,-95.6757203
38.9228011,-95.6757189
38.9229917,-95.6757062
38.9231493,-95.6756961
38.9231863,-95.6756918
38.923395,-95.675668
38.9234694,-95.6756597
38.9235211,-95.675659
38.9237506,-95.675659
38.9237736,-95.6756576
38.9237827,-95.6756576
38.9237981,-95.6756633
38.9239063,-95.6756885
38.9239987,-95.6757203
38.9240227,-95.6757297
38.9241588,-95.675774
38.9243492,-95.6758635
38.9245209,-95.6759443
38.9246364,-95.6759986
38.9247947,-95.6760714
38.9249883,-95.6761632
38.9251343,-95.676231
38.925475,-95.6763906
38.9257702,-95.6765294
38.9258451,-95.6765572
38.9259092,-95.6765837
38.9259348,-95.6765901
38.9259463,-95.6765924
38.9262102,-95.6766454
38.926397,-95.6766803
38.926589,-95.6767165
38.9267108,-95.6767386
38.9269747,-95.6767886
38.9272017,-95.6768285
38.9279391,-95.6769661
38.9281057,-95.6769976
38.9281788,-95.6770117
38.9283947,-95.6770516
38.9285969,-95.6770884
38.9287317,-95.6771146
38.928866,-95.6771401
38.9291342,-95.6771914
38.9292835,-95.6772234
