Time Offset [ms],voltage,current,vehicle_velocity_left,vehicle_velocity_right,average_velocity
8150.956999999999,1420145.0,48542389.0,,,
8207.076,,,,,
8348.815,,,603.0,527.0,565.0
8607.537,,,630.0,496.0,563.0
8807.497,,,598.0,609.0,603.5
9007.428,,,674.0,651.0,662.5
9148.315999999999,,,,,
9207.107,,,,,
9209.192,,,629.0,655.0,642.0
9407.434000000001,,,653.0,688.0,670.5
9607.398000000001,,,653.0,688.0,670.5
9807.343,,,664.0,686.0,675.0
9997.577,1424815.0,30227414.0,,,
10147.878,,,,,
10149.664,,,674.0,714.0,694.0
10206.669,,,,,
10348.384,,,676.0,707.0,691.5
10548.323999999999,,,684.0,694.0,689.0
10667.973999999998,,,,,
10768.233,,,,,
10807.026000000002,,,691.0,692.0,691.5
10868.543,,,,,
10968.761,,,,,
11006.992,,,693.0,692.0,692.5
11069.038,,,,,
11147.627,,,,,
11168.83,,,,,
11206.418,,,,,
11208.288999999999,,,690.0,700.0,695.0
11268.858,,,,,
11368.892,,,,,
11406.886999999999,,,679.0,689.0,684.0
11468.945,,,,,
11569.221000000001,,,,,
11606.901000000002,,,677.0,687.0,682.0
11669.008,,,,,
11769.037,,,,,
11806.865,,,675.0,669.0,672.0
11845.222,1438735.0,466431.0,,,
11869.07,,,,,
11969.1,,,,,
12006.75,,,669.0,660.0,664.5
12069.351999999999,,,,,
12147.445,,,,,
12169.648000000001,,,,,
12206.193000000001,,,,,
12208.021,,,661.0,659.0,660.0
12269.878999999999,,,,,
12369.667,,,,,
12469.698999999999,,,,,
12547.823,,,655.0,664.0,659.5
12569.726,,,,,
12669.906,,,,,
12747.787,,,640.0,656.0,648.0
12770.139,,,,,
12869.926000000001,,,,,
12947.793,,,637.0,648.0,642.5
12969.956,,,,,
13069.986,,,,,
13147.188,,,,,
13170.044,,,,,
13205.979,,,,,
13207.782,,,617.0,634.0,625.5
13270.258,,,,,
13370.514,,,,,
13406.463,,,616.0,620.0,618.0
13470.8,,,,,
13570.573,,,,,
13606.421999999999,,,609.0,614.0,611.5
13670.607,,,,,
13693.583,1439442.0,468734.0,,,
13770.635,,,,,
13806.377,,,621.0,624.0,622.5
13870.746000000001,,,,,
13971.014,,,,,
14006.265,,,602.0,606.0,604.0
14071.214,,,,,
14147.173999999999,,,,,
14171.011999999999,,,,,
14205.965,,,,,
14208.035,,,596.0,593.0,594.5
14271.043,,,,,
14371.072,,,,,
14406.184,,,599.0,597.0,598.0
14471.139,,,,,
14571.377,,,,,
14671.163999999999,,,,,
14747.393,,,578.0,587.0,582.5
14771.194,,,,,
14871.223999999998,,,,,
14947.337,,,572.0,579.0,575.5
14971.396,,,,,
15071.628999999999,,,,,
15146.633,,,,,
15148.528999999999,,,562.0,577.0,569.5
15171.388,,,,,
15205.423999999999,,,,,
15271.415,,,,,
15371.448,,,,,
15405.928999999998,,,552.0,559.0,555.5
15471.478000000001,,,,,
15540.653999999999,1439830.0,467019.0,,,
15571.953000000001,,,,,
15605.942,,,548.0,550.0,549.0
15672.008999999998,,,,,
15772.296,,,,,
15805.901000000002,,,543.0,547.0,545.0
15872.073,,,,,
15972.103000000001,,,,,
16005.847,,,545.0,534.0,539.5
16072.133,,,,,
16146.451000000001,,,,,
16172.171999999999,,,,,
16205.198999999999,,,,,
16207.08,,,523.0,537.0,530.0
16272.441,,,,,
16372.653,,,,,
16405.698,,,520.0,530.0,525.0
16472.928,,,,,
16572.714,,,,,
16605.714,,,517.0,518.0,517.5
16672.742,,,,,
16772.775,,,,,
16805.689,,,528.0,520.0,524.0
16872.805,,,,,
16973.045,,,,,
17073.355,,,,,
17146.226000000002,,,,,
17148.071,,,507.0,516.0,511.5
17173.608,,,,,
17204.975,,,,,
17273.394,,,,,
17346.77,,,504.0,496.0,500.0
17373.424,,,,,
17388.491,1440109.0,466921.0,,,
17473.453,,,,,
17546.672,,,515.0,501.0,508.0
17573.506999999998,,,,,
17673.889,,,,,
17773.995,,,,,
17805.453999999998,,,481.0,495.0,488.0
17873.784,,,,,
17973.814,,,,,
18005.346,,,472.0,491.0,481.5
18073.843,,,,,
18146.002,,,,,
18173.857,,,,,
18204.793,,,,,
18206.584,,,475.0,472.0,473.5
18274.095,,,,,
18374.367,,,,,
18405.269,,,466.0,474.0,470.0
18474.582,,,,,
18574.853,,,,,
18605.166,,,460.0,462.0,461.0
18674.641,,,,,
18774.671000000002,,,,,
18805.181,,,453.0,456.0,454.5
18874.703,,,,,
18974.733,,,,,
19005.087,,,455.0,448.0,451.5
19075.009,,,,,
19146.033,,,,,
19174.825,,,,,
19204.782,,,,,
19206.849,,,434.0,453.0,443.5
19236.311999999998,1440301.0,467754.0,,,
19274.858,,,,,
19374.887,,,,,
19474.917,,,,,
19546.256999999998,,,424.0,422.0,423.0
19575.179,,,,,
19675.488999999998,,,,,
19746.197,,,432.0,430.0,431.0
19775.709,,,,,
19875.983,,,,,
19946.174,,,413.0,419.0,416.0
19975.77,,,,,
20075.772,,,,,
20145.595,,,,,
20175.805,,,,,
20204.343999999997,,,,,
20206.113,,,409.0,418.0,413.5
20275.837,,,,,
20376.085,,,,,
20404.811,,,398.0,408.0,403.0
20476.385,,,,,
20576.598,,,,,
20604.696,,,390.0,403.0,396.5
20676.866,,,,,
20777.164,,,,,
20804.644,,,393.0,392.0,392.5
20877.398,,,,,
20977.182,,,,,
21004.6,,,387.0,391.0,389.0
21077.201,,,,,
21083.998,1440470.0,463687.0,,,
21145.341,,,,,
21177.234,,,,,
21204.096,,,,,
21205.879,,,381.0,392.0,386.5
21277.305,,,,,
21377.539,,,,,
21404.572,,,379.0,376.0,377.5
21477.326,,,,,
21577.354,,,,,
21677.382999999998,,,,,
21745.696,,,373.0,357.0,365.0
21777.415,,,,,
21877.612,,,,,
21945.66,,,377.0,372.0,374.5
21977.865,,,,,
22078.185,,,,,
22145.092999999997,,,,,
22146.915,,,365.0,370.0,367.5
22177.963,,,,,
22203.884,,,,,
22277.992000000002,,,,,
22378.021,,,,,
22404.369,,,352.0,352.0,352.0
22478.052000000003,,,,,
22578.335,,,,,
22604.259,,,344.0,348.0,346.0
22678.551,,,,,
22778.822999999997,,,,,
22804.279,,,341.0,343.0,342.0
22878.611,,,,,
22933.357999999997,1440599.0,469077.0,,,
22978.64,,,,,
23004.172000000002,,,330.0,338.0,334.0
23078.647,,,,,
23144.807999999997,,,,,
23178.697,,,,,
23203.514,,,,,
23205.363999999998,,,337.0,331.0,334.0
23278.961,,,,,
23379.272,,,,,
23404.115,,,326.0,323.0,324.5
23479.502,,,,,
23579.256,,,,,
23604.0,,,316.0,320.0,318.0
23679.284,,,,,
23779.316000000003,,,,,
23804.016,,,319.0,317.0,318.0
23879.522999999997,,,,,
23979.734,,,,,
24079.909,,,,,
24144.591,,,,,
24146.759,,,309.0,301.0,305.0
24179.693,,,,,
24203.34,,,,,
24279.724,,,,,
24344.946,,,300.0,294.0,297.0
24379.755,,,,,
24479.805,,,,,
24544.952999999998,,,291.0,292.0,291.5
24580.07,,,,,
24680.493,,,,,
24779.635,1440713.0,464471.0,,,
24780.642999999996,,,,,
24803.63,,,278.0,287.0,282.5
24880.945,,,,,
24981.21,,,,,
25003.568,,,272.0,275.0,273.5
25081.342,,,,,
25144.281000000003,,,,,
25181.129,,,,,
25203.158,,,,,
25204.777000000002,,,265.0,272.0,268.5
25281.158,,,,,
25381.192000000003,,,,,
25403.38,,,254.0,264.0,259.0
25481.227000000003,,,,,
25581.491,,,,,
25603.326,,,254.0,252.0,253.0
25681.278,,,,,
25781.307999999997,,,,,
25803.285,,,248.0,247.0,247.5
25881.341,,,,,
25981.373,,,,,
26003.308999999997,,,246.0,245.0,245.5
26081.467999999997,,,,,
26144.142000000003,,,,,
26181.742000000002,,,,,
26202.932999999997,,,,,
26204.431,,,229.0,234.0,231.5
26281.529,,,,,
26381.557999999997,,,,,
26481.589,,,,,
26544.235,,,227.0,221.0,224.0
26581.62,,,,,
26627.257999999998,1440823.0,469224.0,,,
26681.819,,,,,
26744.248,,,222.0,215.0,218.5
26782.13,,,,,
26882.343999999997,,,,,
26944.202,,,210.0,208.0,209.0
26982.599,,,,,
27082.806,,,,,
27143.917999999998,,,,,
27183.037999999997,,,,,
27202.709,,,,,
27204.086,,,200.0,198.0,199.0
27282.822999999997,,,,,
27382.852000000003,,,,,
27402.781000000003,,,190.0,194.0,192.0
27482.885,,,,,
27582.912999999997,,,,,
27602.662,,,188.0,185.0,186.5
27683.055,,,,,
27783.334,,,,,
27802.682999999997,,,178.0,177.0,177.5
27883.12,,,,,
27983.148999999998,,,,,
28002.571,,,165.0,172.0,168.5
28083.08,,,,,
28143.732999999997,,,,,
28183.11,,,,,
28202.481,,,,,
28203.754,,,163.0,165.0,164.0
28283.385,,,,,
28383.172000000002,,,,,
28402.449,,,160.0,158.0,159.0
28474.865,1440907.0,466333.0,,,
28483.242000000002,,,,,
28583.237,,,,,
28683.292,,,,,
28743.513,,,153.0,142.0,147.5
28783.555,,,,,
28883.862,,,,,
28943.462000000003,,,147.0,136.0,141.5
28984.078999999998,,,,,
29084.452,,,,,
29143.563,,,,,
29145.237999999998,,,140.0,130.0,135.0
29184.238999999998,,,,,
29202.183999999997,,,,,
29284.27,,,,,
29384.299,,,,,
29402.314,,,123.0,124.0,123.5
29484.339,,,,,
29584.605,,,,,
29602.266,,,112.0,117.0,114.5
29684.91,,,,,
29785.124,,,,,
29802.154,,,105.0,111.0,108.0
29885.4,,,,,
29985.182999999997,,,,,
30002.101000000002,,,101.0,103.0,102.0
30085.112999999998,,,,,
30143.115,,,,,
30185.147,,,,,
30201.947999999997,,,,,
30203.277000000002,,,98.0,96.0,97.0
30285.211,,,,,
30322.484,1440989.0,469812.0,,,
30385.482000000004,,,,,
30401.977000000003,,,84.0,90.0,87.0
30485.271,,,,,
30585.3,,,,,
30601.923,,,83.0,81.0,82.0
30685.328999999998,,,,,
30785.361,,,,,
30801.817000000003,,,73.0,78.0,75.5
30885.606,,,,,
30985.89,,,,,
31085.562,,,,,
31142.975,,,,,
31144.167,,,69.0,65.0,67.0
31185.593999999997,,,,,
31201.681,,,,,
31285.623,,,,,
31342.805,,,59.0,57.0,58.0
31385.655,,,,,
31485.902000000002,,,,,
31542.757,,,60.0,54.0,57.0
31586.136000000002,,,,,
31685.922000000002,,,,,
31785.951,,,,,
31801.547000000002,,,45.0,47.0,46.0
31885.982999999997,,,,,
31986.02,,,,,
32001.509,,,42.0,40.0,41.0
32086.122000000003,,,,,
32142.741,,,,,
32170.055,1441130.0,465451.0,,,
32186.39,,,,,
32201.447,,,,,
32202.546000000002,,,33.0,36.0,34.5
32286.673,,,,,
32386.451,,,,,
32401.248,,,29.0,31.0,30.0
32486.481,,,,,
32586.511000000002,,,,,
32601.21,,,22.0,26.0,24.0
32686.64,,,,,
32786.956,,,,,
32801.163,,,18.0,19.0,18.5
32887.19,,,,,
32986.975,,,,,
33001.122,,,17.0,18.0,17.5
33086.907999999996,,,,,
33142.474,,,,,
33186.937000000005,,,,,
33201.265,,,,,
33287.051,,,,,
33342.151,,,10.0,9.0,9.5
33387.238,,,,,
33487.475,,,,,
33542.106,,,7.0,1.0,4.0
33587.261,,,,,
33687.293,,,,,
33742.073,,,5.0,0.0,2.5
