Time Offset [ms],voltage,current,vehicle_velocity_left,vehicle_velocity_right,average_velocity
9722.506,,,620.0,635.0,627.5
9752.433,,,,,
9852.64,,,,,
9952.905,,,,,
10053.213,,,,,
10062.302,,,614.0,610.0,612.0
10153.443000000001,,,,,
10253.232,,,,,
10262.253,,,611.0,617.0,614.0
10353.261,,,,,
10453.294,,,,,
10462.282,,,605.0,612.0,608.5
10553.32,,,,,
10653.496000000001,,,,,
10661.843,,,,,
10720.633999999998,,,,,
10722.825,,,591.0,587.0,589.0
10753.771999999999,,,,,
10853.555,,,,,
10920.89,,,577.0,591.0,584.0
10953.587,,,,,
11053.616000000002,,,,,
11120.893,,,579.0,588.0,583.5
11123.226,1442759.0,460404.0,,,
11153.701000000001,,,,,
11253.975,,,,,
11320.845,,,577.0,578.0,577.5
11353.761,,,,,
11453.793,,,,,
11520.798,,,557.0,556.0,556.5
11553.809,,,,,
11653.91,,,,,
11661.366000000002,,,,,
11720.157,,,,,
11722.028,,,560.0,552.0,556.0
11754.18,,,,,
11853.968,,,,,
11920.691,,,544.0,548.0,546.0
11954.0,,,,,
12054.027,,,,,
12154.056,,,,,
12254.265,,,,,
12261.774,,,543.0,552.0,547.5
12354.546999999999,,,,,
12454.327,,,,,
12461.786,,,530.0,522.0,526.0
12661.125,,,,,
12663.013,,,527.0,519.0,523.0
12719.916000000001,,,,,
12861.677,,,0.0,503.0,251.5
12970.026000000002,1442925.0,464422.0,,,
13061.645,,,519.0,497.0,508.0
13261.588,,,495.0,508.0,501.5
13461.543,,,494.0,497.0,495.5
13660.874,,,,,
13662.745,,,478.0,468.0,473.0
13719.665,,,,,
13861.426000000001,,,472.0,454.0,463.0
14061.309,,,446.0,437.0,441.5
14261.274,,,424.0,400.0,412.0
14660.607,,,,,
14662.52,,,372.0,351.0,361.5
14719.44,,,,,
14817.935,1443088.0,467166.0,,,
14861.26,,,343.0,322.0,332.5
15061.215,,,319.0,296.0,307.5
15319.883,,,261.0,269.0,265.0
15519.818000000001,,,240.0,241.0,240.5
15660.681,,,,,
15719.216,,,,,
15721.565,,,216.0,219.0,217.5
15919.739,,,188.0,190.0,189.0
16119.688,,,159.0,166.0,162.5
16319.633999999998,,,134.0,145.0,139.5
16519.648,,,116.0,122.0,119.0
16660.213,,,,,
16668.517,1443203.0,460208.0,,,
16718.906000000003,,,,,
16720.815,,,101.0,99.0,100.0
17060.665,,,85.0,77.0,81.0
17260.691000000003,,,80.0,72.0,76.0
17457.231,,,,,
17460.584,,,77.0,63.0,70.0
17557.404,,,,,
17657.191000000003,,,,,
17659.988999999998,,,,,
17718.806,,,,,
17720.563000000002,,,64.0,60.0,62.0
17757.221,,,,,
17857.251,,,,,
17919.342,,,57.0,53.0,55.0
17957.28,,,,,
18057.455,,,,,
18119.179,,,50.0,50.0,50.0
18157.74,,,,,
18257.515,,,,,
18319.129,,,51.0,44.0,47.5
18357.543999999998,,,,,
18457.574,,,,,
