Time Offset [ms],voltage,current,vehicle_velocity_left,vehicle_velocity_right,average_velocity
28741.892000000003,,,710.0,705.0,707.5
28831.055,,,,,
28931.366,,,,,
28941.842999999997,,,712.0,710.0,711.0
29031.599,,,,,
29125.818,,,,,
29131.762000000002,,,,,
29141.689,,,,,
29142.987,,,706.0,699.0,702.5
29232.046000000002,,,,,
29331.822999999997,,,,,
29341.656000000003,,,702.0,695.0,698.5
29359.837000000003,1434322.0,469665.0,,,
29431.851000000002,,,,,
29531.884,,,,,
29541.612,,,700.0,694.0,697.0
29631.911,,,,,
29732.129,,,,,
29741.553,,,692.0,689.0,690.5
29832.357999999997,,,,,
29932.147,,,,,
29941.514,,,691.0,686.0,688.5
30032.178,,,,,
30125.722999999998,,,,,
30132.104,,,,,
30141.638,,,,,
30143.103,,,669.0,681.0,675.0
30232.194,,,,,
30332.405,,,,,
30341.308999999997,,,682.0,677.0,679.5
30432.679,,,,,
30532.466,,,,,
30632.494,,,,,
30732.525,,,,,
30832.554,,,,,
30925.287,,,663.0,673.0,668.0
30932.747000000003,,,,,
31033.042999999998,,,,,
31125.202,,,,,
31126.414,,,664.0,663.0,663.5
31133.154,,,,,
31141.117000000002,,,,,
31206.736,1434657.0,460208.0,,,
31233.42,,,,,
31325.089,,,657.0,661.0,659.0
31333.706000000002,,,,,
31433.481,,,,,
31525.042,,,661.0,667.0,664.0
31533.509,,,,,
31633.54,,,,,
31724.94,,,657.0,656.0,656.5
31733.569,,,,,
31833.825,,,,,
31924.955,,,653.0,645.0,649.0
31934.06,,,,,
32033.843999999997,,,,,
32125.042,,,,,
32126.076,,,640.0,653.0,646.5
32133.773999999998,,,,,
32140.914,,,,,
32233.803,,,,,
32324.695,,,636.0,648.0,642.0
32333.908,,,,,
32434.118,,,,,
32524.714,,,639.0,635.0,637.0
32534.392999999996,,,,,
32634.177000000003,,,,,
32724.665,,,646.0,636.0,641.0
32734.208,,,,,
32834.24,,,,,
32934.273,,,,,
33034.484,,,,,
33057.608,1434876.0,457415.0,,,
33124.802,,,,,
33125.748,,,631.0,636.0,633.5
33134.674,,,,,
33140.674,,,,,
33234.903,,,,,
33334.692,,,,,
33340.227999999996,,,629.0,630.0,629.5
33434.722,,,,,
33534.752,,,,,
33540.246,,,621.0,616.0,618.5
33634.812000000005,,,,,
33735.056000000004,,,,,
33740.204,,,606.0,619.0,612.5
33834.843,,,,,
33934.872,,,,,
33940.151,,,620.0,602.0,611.0
34034.903,,,,,
34124.544,,,,,
34134.935,,,,,
34140.416,,,,,
34141.278,,,597.0,607.0,602.0
34235.137,,,,,
34335.412000000004,,,,,
34339.964,,,594.0,601.0,597.5
34435.199,,,,,
34535.226,,,,,
34539.922,,,595.0,589.0,592.0
34635.258,,,,,
34735.287000000004,,,,,
34739.871,,,584.0,600.0,592.0
34835.532999999996,,,,,
34903.877,1435060.0,462511.0,,,
34935.842000000004,,,,,
34939.811,,,593.0,588.0,590.5
35036.034,,,,,
35124.532999999996,,,,,
35136.281,,,,,
35140.404,,,,,
35141.516,,,600.0,592.0,596.0
35739.617999999995,,,568.0,576.0,572.0
35939.579,,,567.0,580.0,573.5
36124.081,,,,,
36139.952000000005,,,,,
36140.821,,,570.0,561.0,565.5
36339.508,,,574.0,569.0,571.5
36539.462,,,556.0,563.0,559.5
36739.354,,,553.0,567.0,560.0
36750.286,1435189.0,453152.0,,,
36939.369,,,548.0,531.0,539.5
37123.811,,,,,
37139.683,,,,,
37140.629,,,551.0,523.0,537.0
37339.29,,,549.0,526.0,537.5
37723.348,,,530.0,0.0,265.0
37939.078,,,503.0,495.0,499.0
38123.633,,,,,
38139.547999999995,,,,,
38140.337999999996,,,507.0,489.0,498.0
38339.0,,,489.0,457.0,473.0
38538.948,,,506.0,468.0,487.0
38599.894,1435326.0,452270.0,,,
38738.854,,,483.0,461.0,472.0
38938.81,,,470.0,432.0,451.0
39123.326,,,,,
39139.24,,,,,
39140.198,,,453.0,422.0,437.5
39338.931000000004,,,455.0,417.0,436.0
39538.865,,,439.0,412.0,425.5
39738.765,,,436.0,403.0,419.5
40123.388999999996,,,,,
40139.261,,,,,
40338.742999999995,,,392.0,376.0,384.0
40446.437000000005,1435428.0,461041.0,,,
40538.693999999996,,,383.0,355.0,369.0
40738.58,,,381.0,358.0,369.5
40938.601,,,357.0,331.0,344.0
41122.915,,,,,
41138.83,,,,,
41139.714,,,359.0,334.0,346.5
41338.332,,,358.0,321.0,339.5
41538.28,,,341.0,316.0,328.5
