Time Offset [ms],voltage,current,vehicle_velocity_left,vehicle_velocity_right,average_velocity
18659.678,1413084.0,37823345.0,,,
18824.235,,,729.0,818.0,773.5
19424.086,,,793.0,837.0,815.0
19607.75,,,,,
19623.536,,,,,
19625.325,,,752.0,860.0,806.0
19824.006999999998,,,833.0,854.0,843.5
20023.963,,,852.0,872.0,862.0
20223.915,,,908.0,860.0,884.0
20423.868000000002,,,818.0,863.0,840.5
20512.102,1408920.0,50372098.0,,,
20607.526,,,,,
20623.354,,,,,
20625.065,,,846.0,919.0,882.5
20823.747,,,844.0,915.0,879.5
21023.709,,,900.0,904.0,902.0
21223.65,,,904.0,937.0,920.5
21607.557,,,,,
21623.342999999997,,,,,
21823.551,,,1000.0,981.0,990.5
22023.522,,,1007.0,1002.0,1004.5
22223.458,,,952.0,990.0,971.0
22358.257,1394665.0,75678540.0,,,
22423.417999999998,,,1013.0,1036.0,1024.5
22606.997000000003,,,,,
22622.783,,,,,
22624.647,,,1030.0,1057.0,1043.5
22823.337000000003,,,1019.0,1044.0,1031.5
23023.306,,,1030.0,1055.0,1042.5
23075.433999999997,,,,,
23175.717999999997,,,,,
23223.237,,,1026.0,1049.0,1037.5
23275.496,,,,,
23375.525,,,,,
23423.218999999997,,,1049.0,1053.0,1051.0
23475.554,,,,,
23575.588,,,,,
23606.772999999997,,,,,
23622.557999999997,,,,,
23675.89,,,,,
23776.092,,,,,
23876.357000000004,,,,,
23976.662999999997,,,,,
24023.096,,,1042.0,1037.0,1039.5
24076.895,,,,,
24176.681,,,,,
24204.46,1429413.0,458395.0,,,
24223.054,,,1039.0,1039.0,1039.0
24276.712000000003,,,,,
24376.742000000002,,,,,
24423.014,,,1020.0,1027.0,1023.5
24476.932,,,,,
24577.142999999996,,,,,
24606.591,,,,,
24622.377,,,,,
24624.183999999997,,,1029.0,1029.0,1029.0
24677.327,,,,,
24777.609,,,,,
24822.849,,,1022.0,1022.0,1022.0
24877.388,,,,,
24977.417,,,,,
25022.817000000003,,,1016.0,1007.0,1011.5
25077.447999999997,,,,,
25177.502999999997,,,,,
25222.752999999997,,,995.0,1010.0,1002.5
25277.798,,,,,
25378.033,,,,,
25422.707000000002,,,1002.0,1000.0,1001.0
25477.817000000003,,,,,
25577.849,,,,,
25606.365,,,,,
25622.151,,,,,
25623.881,,,989.0,997.0,993.0
25677.834,,,,,
25777.87,,,,,
25822.578999999998,,,981.0,974.0,977.5
25878.117000000002,,,,,
25978.377,,,,,
26052.527000000002,1430798.0,457905.0,,,
26078.685,,,,,
26178.886000000002,,,,,
26279.15,,,,,
26379.435,,,,,
26422.426,,,971.0,967.0,969.0
26479.212000000003,,,,,
26579.244,,,,,
26606.292999999998,,,,,
26622.078999999998,,,,,
26624.131,,,955.0,954.0,954.5
26679.296000000002,,,,,
26779.327999999998,,,,,
26822.308999999997,,,953.0,944.0,948.5
26879.64,,,,,
26979.869,,,,,
27022.314,,,945.0,945.0,945.0
27079.656000000003,,,,,
27179.688,,,,,
27222.259,,,931.0,933.0,932.0
27279.773999999998,,,,,
27379.845,,,,,
27422.217,,,931.0,932.0,931.5
27480.047000000002,,,,,
27579.835,,,,,
27605.812,,,,,
27621.597999999998,,,,,
27623.467999999997,,,913.0,918.0,915.5
27679.89,,,,,
27779.921000000002,,,,,
27822.142999999996,,,918.0,920.0,919.0
27879.982000000004,,,,,
27903.764,1431440.0,457317.0,,,
27980.224,,,,,
28022.051,,,904.0,901.0,902.5
28080.013,,,,,
28180.042,,,,,
28222.007,,,908.0,895.0,901.5
28280.072999999997,,,,,
28380.147999999997,,,,,
28480.361,,,,,
28580.638,,,,,
28605.601000000002,,,,,
28621.386000000002,,,,,
28680.428,,,,,
28780.456000000002,,,,,
28821.851000000002,,,888.0,893.0,890.5
28880.485,,,,,
28980.52,,,,,
29021.814,,,882.0,880.0,881.0
29080.79,,,,,
29181.087000000003,,,,,
29221.836,,,869.0,872.0,870.5
29281.318,,,,,
29381.105,,,,,
29421.786,,,862.0,869.0,865.5
29481.137000000002,,,,,
29581.167999999998,,,,,
29605.376,,,,,
29621.162,,,,,
29623.016,,,861.0,855.0,858.0
29681.278,,,,,
29751.037999999997,1431865.0,452809.0,,,
29781.51,,,,,
29821.711,,,856.0,848.0,852.0
29881.295,,,,,
29981.326,,,,,
30021.678,,,850.0,858.0,854.0
30081.357000000004,,,,,
30221.63,,,841.0,837.0,839.0
30421.59,,,829.0,828.0,828.5
30605.11,,,,,
30620.895,,,,,
31021.272999999997,,,807.0,805.0,806.0
31221.293999999998,,,788.0,790.0,789.0
31421.256,,,774.0,768.0,771.0
31597.439,1432201.0,450653.0,,,
31605.141,,,,,
31620.927000000003,,,,,
31622.827,,,765.0,763.0,764.0
31821.04,,,746.0,751.0,748.5
32021.002999999997,,,733.0,732.0,732.5
32220.966,,,724.0,711.0,717.5
32420.917999999998,,,708.0,701.0,704.5
32604.671000000002,,,,,
32620.457000000002,,,,,
32622.021,,,678.0,678.0,678.0
32820.645,,,654.0,645.0,649.5
33420.562999999995,,,590.0,566.0,578.0
33445.595,1432445.0,459375.0,,,
33604.447,,,,,
33620.233,,,,,
33621.684,,,559.0,531.0,545.0
33820.381,,,543.0,505.0,524.0
34020.269,,,506.0,465.0,485.5
34220.282999999996,,,479.0,437.0,458.0
34420.189,,,464.0,421.0,442.5
34604.262,,,,,
34620.005,,,,,
34621.339,,,451.0,395.0,423.0
34820.052,,,424.0,365.0,394.5
35019.991,,,402.0,340.0,371.0
35219.955,,,381.0,331.0,356.0
35293.638,1432663.0,459179.0,,,
35603.952000000005,,,,,
35619.823,,,,,
35819.646,,,356.0,287.0,321.5
36019.66,,,331.0,269.0,300.0
36219.553,,,330.0,253.0,291.5
36419.57,,,318.0,248.0,283.0
36603.794,,,,,
36619.793,,,,,
36621.144,,,302.0,241.0,271.5
36819.314,,,291.0,232.0,261.5
37019.261,,,285.0,227.0,256.0
37143.018,1432838.0,448350.0,,,
37219.287000000004,,,285.0,226.0,255.5
37419.177,,,286.0,223.0,254.5
37603.54,,,,,
37619.325,,,,,
37884.187999999995,,,,,
