Time Offset [ms],voltage,current,vehicle_velocity_left,vehicle_velocity_right,average_velocity
12421.07,,,828.0,821.0,824.5
12422.681999999999,,,,,
12522.798,,,,,
12553.896999999999,,,,,
12620.452,,,,,
12622.357,,,828.0,830.0,829.0
12623.177,,,,,
12723.37,,,,,
12821.021999999999,,,828.0,823.0,825.5
12823.604,,,,,
12923.389,,,,,
13020.983,,,811.0,820.0,815.5
13023.419,,,,,
13123.448999999999,,,,,
13220.876,,,805.0,813.0,809.0
13223.563999999998,,,,,
13323.775,,,,,
13420.896,,,801.0,807.0,804.0
13424.031,,,,,
13485.716999999999,1437523.0,462070.0,,,
13524.344,,,,,
13553.671999999999,,,,,
13620.228000000001,,,,,
13622.136999999999,,,790.0,807.0,798.5
13624.118999999999,,,,,
13724.148000000001,,,,,
13824.181999999999,,,,,
13924.292,,,,,
13954.165,,,791.0,781.0,786.0
14024.591,,,,,
14124.8,,,,,
14154.188,,,789.0,780.0,784.5
14225.066,,,,,
14325.366000000002,,,,,
14354.152,,,774.0,781.0,777.5
14425.598,,,,,
14525.344,,,,,
14553.448,,,,,
14555.326000000001,,,772.0,764.0,768.0
14620.003999999999,,,,,
14625.376,,,,,
14725.403999999999,,,,,
14820.489,,,750.0,763.0,756.5
14825.507,,,,,
14925.712,,,,,
15020.505,,,754.0,759.0,756.5
15025.983,,,,,
15125.771,,,,,
15220.456,,,745.0,741.0,743.0
15225.8,,,,,
15325.831,,,,,
15333.161,1438169.0,463883.0,,,
15420.398000000001,,,744.0,739.0,741.5
15425.858999999999,,,,,
15526.003,,,,,
15553.473,,,,,
15619.986,,,,,
15622.061000000002,,,743.0,728.0,735.5
15626.311000000002,,,,,
15726.541000000001,,,,,
15820.271999999999,,,724.0,736.0,730.0
15826.327,,,,,
15926.361,,,,,
16020.22,,,723.0,722.0,722.5
16026.388,,,,,
16126.464,,,,,
16226.636999999999,,,,,
16326.872,,,,,
16353.598,,,715.0,716.0,715.5
16427.158,,,,,
16526.953,,,,,
16553.021,,,,,
16554.849,,,713.0,704.0,708.5
16619.535,,,,,
16626.984,,,,,
16727.014,,,,,
16753.526,,,699.0,700.0,699.5
16827.046000000002,,,,,
16927.331000000002,,,,,
17020.019,,,692.0,690.0,691.0
17027.107,,,,,
17127.136000000002,,,,,
17180.698,1438589.0,472409.0,,,
17219.971,,,684.0,681.0,682.5
17227.167,,,,,
17327.238,,,,,
17419.926,,,681.0,689.0,685.0
17427.546000000002,,,,,
17527.74,,,,,
17552.797,,,,,
17619.353,,,,,
17621.109,,,667.0,673.0,670.0
17627.995,,,,,
17728.282,,,,,
17819.816000000003,,,662.0,668.0,665.0
17828.054,,,,,
17928.085,,,,,
18019.697,,,663.0,667.0,665.0
18028.118000000002,,,,,
18128.147,,,,,
18219.724,,,649.0,650.0,649.5
18228.432,,,,,
18328.207,,,,,
18419.681,,,636.0,0.0,318.0
18428.238999999998,,,,,
18528.313000000002,,,,,
18552.542,,,,,
18619.128,,,,,
18628.345,,,,,
18728.609,,,,,
18753.093,,,634.0,644.0,639.0
18828.877,,,,,
18928.627,,,,,
18953.042,,,640.0,633.0,636.5
19028.658,,,,,
19030.543,1438870.0,470400.0,,,
19128.762,,,,,
19152.998,,,622.0,621.0,621.5
19228.731,,,,,
19328.974,,,,,
19419.478,,,610.0,617.0,613.5
19429.206000000002,,,,,
19529.115,,,,,
19552.318,,,,,
19618.874,,,,,
19620.769,,,618.0,615.0,616.5
19629.093,,,,,
19729.224,,,,,
19819.391,,,601.0,609.0,605.0
19829.151,,,,,
19929.378,,,,,
20019.413,,,587.0,597.0,592.0
20029.683,,,,,
20129.915,,,,,
20219.358,,,588.0,599.0,593.5
20229.7,,,,,
20329.732,,,,,
20419.321,,,594.0,592.0,593.0
20429.761000000002,,,,,
20529.725,,,,,
20552.289,,,,,
20618.845,,,,,
20620.911,,,573.0,586.0,579.5
20629.98,,,,,
20730.29,,,,,
20830.041,,,,,
20876.756999999998,1439089.0,470596.0,,,
20930.072,,,,,
20952.546000000002,,,568.0,579.0,573.5
21030.103,,,,,
21130.176,,,,,
21152.506,,,562.0,562.0,562.0
21230.432,,,,,
21330.74,,,,,
21352.385,,,570.0,569.0,569.5
21430.945,,,,,
21531.215,,,,,
21551.789,,,,,
21553.667999999998,,,555.0,551.0,553.0
21618.343999999997,,,,,
21631.497000000003,,,,,
21731.273999999998,,,,,
21818.895,,,541.0,553.0,547.0
21831.303,,,,,
21931.335,,,,,
22018.853,,,545.0,542.0,543.5
22031.365,,,,,
22131.606,,,,,
22218.816000000003,,,532.0,542.0,537.0
22231.819,,,,,
22332.072,,,,,
22418.772,,,526.0,524.0,525.0
22432.379,,,,,
22532.618,,,,,
22551.564,,,,,
22618.12,,,,,
22619.999,,,503.0,522.0,512.5
22632.892999999996,,,,,
22723.41,1439254.0,473781.0,,,
22732.68,,,,,
22818.701,,,513.0,514.0,513.5
22832.711,,,,,
22932.737999999998,,,,,
23018.589,,,491.0,504.0,497.5
23032.816000000003,,,,,
23133.082000000002,,,,,
23233.332000000002,,,,,
23333.583,,,,,
23352.014,,,502.0,490.0,496.0
23433.857999999997,,,,,
23533.709,,,,,
23551.382,,,,,
23553.293999999998,,,482.0,476.0,479.0
23617.895,,,,,
23633.741,,,,,
23733.772,,,,,
23751.979,,,478.0,470.0,474.0
23833.802000000003,,,,,
23933.982999999997,,,,,
24018.477000000003,,,469.0,462.0,465.5
24034.259,,,,,
24134.488999999998,,,,,
24218.435,,,451.0,462.0,456.5
24234.28,,,,,
24334.307,,,,,
24418.398999999998,,,452.0,448.0,450.0
24434.34,,,,,
24534.357999999997,,,,,
24551.141,,,,,
24571.872000000003,1439399.0,475790.0,,,
24617.654,,,,,
24619.592,,,435.0,452.0,443.5
24634.605,,,,,
24734.881,,,,,
24818.226000000002,,,436.0,439.0,437.5
24834.664,,,,,
24934.697,,,,,
25018.237999999998,,,436.0,422.0,429.0
25034.728,,,,,
25134.757,,,,,
25218.186,,,431.0,417.0,424.0
25235.031000000003,,,,,
25334.819,,,,,
25434.847,,,,,
25551.166,,,,,
25617.722,,,,,
25634.898999999998,,,,,
25751.437,,,413.0,403.0,408.0
25951.459,,,400.0,399.0,399.5
26151.408,,,383.0,382.0,382.5
26417.907000000003,,,388.0,385.0,386.5
26418.724,1439536.0,472115.0,,,
26550.618,,,,,
26617.174,,,,,
26619.064,,,383.0,379.0,381.0
26817.742000000002,,,361.0,374.0,367.5
27017.689,,,372.0,366.0,369.0
27217.743,,,354.0,349.0,351.5
27417.537999999997,,,339.0,342.0,340.5
27550.436,,,,,
27616.949,,,,,
27618.709,,,331.0,326.0,328.5
27950.822999999997,,,312.0,288.0,300.0
28150.777000000002,,,290.0,272.0,281.0
28266.82,1439643.0,460208.0,,,
28350.67,,,269.0,252.0,260.5
28550.203999999998,,,,,
28551.852000000003,,,253.0,237.0,245.0
28616.76,,,,,
28817.078999999998,,,222.0,211.0,216.5
29017.032000000003,,,204.0,198.0,201.0
29216.982000000004,,,186.0,178.0,182.0
29416.881,,,179.0,162.0,170.5
29549.847,,,,,
29616.487999999998,,,,,
29618.046000000002,,,163.0,149.0,156.0
29816.744,,,153.0,138.0,145.5
30016.634,,,144.0,127.0,135.5
30116.03,1439760.0,467558.0,,,
30350.058999999997,,,136.0,107.0,121.5
30549.708,,,,,
30551.632999999998,,,131.0,104.0,117.5
30616.263,,,,,
30737.166,,,,,
30749.88,,,130.0,98.0,114.0
30837.194,,,,,
30937.228,,,,,
31016.357999999997,,,127.0,93.0,110.0
31037.441000000003,,,,,
31137.727000000003,,,,,
31216.322,,,124.0,92.0,108.0
31237.502,,,,,
31337.534,,,,,
31416.205,,,113.0,88.0,100.5
31437.564,,,,,
31537.492000000002,,,,,
31549.482999999997,,,,,
31616.039,,,,,
31617.379,,,107.0,83.0,95.0
31637.784,,,,,
31738.013,,,,,
31816.022,,,108.0,82.0,95.0
31837.799,,,,,
31937.831000000002,,,,,
31960.842,1439851.0,469616.0,,,
32015.965,,,108.0,75.0,91.5
32037.862,,,,,
32137.892999999996,,,,,
32215.911,,,101.0,76.0,88.5
32238.083,,,,,
32338.346,,,,,
32438.644,,,,,
32538.757999999998,,,,,
32549.297000000002,,,,,
32550.512000000002,,,93.0,71.0,82.0
32615.725,,,,,
32639.025,,,,,
32739.31,,,,,
32749.209,,,93.0,66.0,79.5
32839.087,,,,,
32939.117,,,,,
32949.155,,,93.0,67.0,80.0
33039.145,,,,,
33139.178,,,,,
33149.052,,,83.0,61.0,72.0
33239.461,,,,,
33339.237,,,,,
33415.602999999996,,,79.0,62.0,70.5
33439.27,,,,,
33539.198,,,,,
33548.943999999996,,,,,
33615.5,,,,,
33616.67,,,78.0,59.0,68.5
33639.229,,,,,
33739.483,,,,,
33808.434,1439933.0,466872.0,,,
33815.363,,,77.0,58.0,67.5
33839.714,,,,,
33939.501000000004,,,,,
34015.297999999995,,,74.0,56.0,65.0
34039.531,,,,,
34139.559,,,,,
34215.316,,,73.0,54.0,63.5
34239.69,,,,,
34339.881,,,,,
34415.217000000004,,,70.0,53.0,61.5
34440.115,,,,,
34539.802,,,,,
34548.763,,,,,
34615.361000000004,,,,,
34616.391,,,69.0,50.0,59.5
34639.833,,,,,
34739.865,,,,,
34839.901,,,,,
34940.179,,,,,
34948.497,,,64.0,48.0,56.0
35039.964,,,,,
35139.992999999995,,,,,
35148.396,,,62.0,45.0,53.5
35240.025,,,,,
35340.053,,,,,
35348.352999999996,,,59.0,44.0,51.5
35440.297999999995,,,,,
35540.482,,,,,
35548.537000000004,,,,,
35549.962999999996,,,54.0,42.0,48.0
35615.051,,,,,
35640.259,,,,,
35656.531,1440026.0,468734.0,,,
35740.29,,,,,
35814.683,,,52.0,39.0,45.5
35840.317,,,,,
35940.419,,,,,
36014.644,,,50.0,37.0,43.5
36040.725,,,,,
36140.947,,,,,
36214.598,,,49.0,37.0,43.0
36241.22,,,,,
36341.009,,,,,
36414.549,,,45.0,35.0,40.0
36441.038,,,,,
36541.015,,,,,
36548.312999999995,,,,,
36614.826,,,,,
36615.763,,,43.0,33.0,38.0
36641.381,,,,,
36741.435,,,,,
36814.39,,,44.0,30.0,37.0
36841.718,,,,,
36941.494,,,,,
37014.348,,,39.0,30.0,34.5
37041.526,,,,,
37141.554,,,,,
37241.616,,,,,
37341.903,,,,,
37347.79,,,35.0,28.0,31.5
37441.68,,,,,
37503.178,1440147.0,343294.0,,,
37548.003,,,,,
37548.876000000004,,,38.0,26.0,32.0
37614.559,,,,,
37747.583,,,36.0,24.0,30.0
38014.074,,,29.0,24.0,26.5
38214.031,,,32.0,24.0,28.0
38413.982,,,32.0,25.0,28.5
38547.859,,,,,
38614.329,,,,,
38615.27,,,30.0,24.0,27.0
38814.016,,,31.0,24.0,27.5
39013.911,,,35.0,26.0,30.5
39213.866,,,39.0,28.0,33.5
39352.3,1439039.0,2281832.0,,,
39547.604,,,,,
39548.6,,,38.0,31.0,34.5
39614.067,,,,,
39747.263,,,40.0,32.0,36.0
39947.217000000004,,,48.0,37.0,42.5
40147.159,,,49.0,39.0,44.0
40413.669,,,58.0,41.0,49.5
40547.598,,,,,
40613.928,,,,,
40615.497,,,59.0,47.0,53.0
40813.668,,,69.0,49.0,59.0
41013.633,,,68.0,51.0,59.5
41198.864,1438331.0,4352670.0,,,
41213.581,,,75.0,56.0,65.5
41413.598,,,79.0,59.0,69.0
41547.16,,,,,
41613.672999999995,,,,,
41614.709,,,84.0,62.0,73.0
41946.803,,,94.0,68.0,81.0
42146.772000000004,,,91.0,70.0,80.5
42346.723,,,95.0,71.0,83.0
42546.904,,,,,
42613.417,,,,,
42614.407999999996,,,99.0,72.0,85.5
42645.82,,,,,
42746.132000000005,,,,,
42813.11,,,94.0,73.0,83.5
42846.342000000004,,,,,
42946.617999999995,,,,,
43013.002,,,97.0,72.0,84.5
43046.505,1440099.0,495733.0,,,
43046.977,,,,,
43147.14,,,,,
43213.024000000005,,,101.0,73.0,87.0
43247.40900000001,,,,,
43347.694,,,,,
43412.983,,,93.0,72.0,82.5
43447.518,,,,,
43546.679000000004,,,,,
43547.488,,,,,
43613.235,,,,,
43614.164000000004,,,95.0,72.0,83.5
43647.515999999996,,,,,
43747.545999999995,,,,,
43812.793,,,99.0,70.0,84.5
43847.815,,,,,
43948.029,,,,,
44048.28599999999,,,,,
44146.151,,,92.0,69.0,80.5
44148.570999999996,,,,,
44248.345,,,,,
44346.11,,,93.0,71.0,82.0
44348.374,,,,,
44448.407999999996,,,,,
44546.475,,,,,
44547.494000000006,,,97.0,68.0,82.5
44548.582,,,,,
44612.903,,,,,
44746.114,,,91.0,71.0,81.0
44894.624,1440218.0,336287.0,,,
45012.657,,,97.0,69.0,83.0
45212.565,,,93.0,72.0,82.5
45412.575999999994,,,93.0,69.0,81.0
45546.459,,,,,
45612.802,,,,,
45614.358,,,98.0,73.0,85.5
45812.524000000005,,,100.0,71.0,85.5
46012.47900000001,,,93.0,74.0,83.5
46212.488,,,99.0,72.0,85.5
46545.949,,,,,
46547.210999999996,,,103.0,73.0,88.0
46612.42,,,,,
