Time Offset [ms],voltage,current,vehicle_velocity_left,vehicle_velocity_right,average_velocity
34256.641,,,441.0,416.0,428.5
34456.229,,,,,
34457.943,,,439.0,414.0,426.5
34522.828,,,,,
34723.217000000004,,,418.0,402.0,410.0
34923.189,,,401.0,409.0,405.0
35101.602,1437745.0,469763.0,,,
35123.071,,,381.0,370.0,375.5
35323.027,,,362.0,374.0,368.0
35456.005,,,,,
35522.602999999996,,,,,
35524.405,,,353.0,354.0,353.5
35723.098,,,349.0,350.0,349.5
35923.046,,,324.0,323.0,323.5
36122.992,,,302.0,306.0,304.0
36456.036,,,,,
36458.036,,,280.0,271.0,275.5
36522.379,,,,,
36656.202000000005,,,263.0,250.0,256.5
36856.161,,,252.0,234.0,243.0
36950.146,1437857.0,475055.0,,,
37122.716,,,214.0,218.0,216.0
37322.717000000004,,,206.0,147.0,176.5
37463.406,,,,,
37522.112,,,,,
37523.945,,,182.0,177.0,179.5
37722.632000000005,,,176.0,164.0,170.0
37922.574,,,168.0,153.0,160.5
38122.599,,,158.0,142.0,150.0
38322.489,,,145.0,134.0,139.5
38463.15,,,,,
38521.941,,,,,
38523.86,,,137.0,128.0,132.5
38797.789,1437963.0,471429.0,,,
38863.632000000005,,,131.0,110.0,120.5
39063.592000000004,,,129.0,99.0,114.0
39263.547,,,122.0,95.0,108.5
39284.066,,,,,
39384.095,,,,,
39462.843,,,,,
39484.026,,,,,
39521.677,,,,,
39523.526,,,106.0,91.0,98.5
39584.055,,,,,
39684.217000000004,,,,,
39722.15,,,108.0,84.0,96.0
39784.475,,,,,
39884.769,,,,,
39922.105,,,107.0,83.0,95.0
39985.002,,,,,
40084.791,,,,,
40122.047999999995,,,104.0,80.0,92.0
40184.821,,,,,
40284.852,,,,,
40322.005,,,91.0,76.0,83.5
40384.88,,,,,
40462.619,,,,,
40485.166,,,,,
40521.41,,,,,
40523.359,,,92.0,71.0,81.5
40585.443,,,,,
40645.821,1438064.0,469959.0,,,
40685.227999999996,,,,,
40722.059,,,90.0,68.0,79.0
40785.257000000005,,,,,
40885.289,,,,,
40985.327000000005,,,,,
41063.1,,,82.0,64.0,73.0
41085.589,,,,,
41263.061,,,85.0,59.0,72.0
41462.565,,,,,
41464.717000000004,,,73.0,57.0,65.0
41521.227999999996,,,,,
41721.841,,,63.0,51.0,57.0
41921.736000000004,,,64.0,49.0,56.5
42121.675,,,54.0,44.0,49.0
42321.709,,,49.0,38.0,43.5
42462.1,,,,,
42495.143,1438146.0,475300.0,,,
42520.890999999996,,,,,
42522.76,,,44.0,33.0,38.5
42721.502,,,34.0,29.0,31.5
42921.47,,,26.0,24.0,25.0
43121.357,,,22.0,22.0,22.0
43461.960999999996,,,,,
43463.782999999996,,,21.0,15.0,18.0
43520.752,,,,,
43662.473,,,13.0,9.0,11.0
43862.361,,,13.0,6.0,9.5
44121.125,,,7.0,5.0,6.0
44321.085,,,5.0,0.0,2.5
44341.702000000005,1438237.0,471135.0,,,
44461.718,,,,,
44520.509000000005,,,,,
44522.362,,,2.0,0.0,1.0
44721.015999999996,,,0.0,0.0,0.0
44920.974,,,0.0,0.0,0.0
45120.924000000006,,,0.0,0.0,0.0
45320.879,,,0.0,0.0,0.0
45461.677,,,,,
45520.269,,,,,
45861.935,,,0.0,0.0,0.0
46061.882000000005,,,0.0,0.0,0.0
46190.505,1438301.0,465353.0,,,
46261.856,,,0.0,0.0,0.0
46461.224,,,,,
46520.015,,,,,
46522.36,,,0.0,0.0,0.0
46720.511,,,0.0,0.0,0.0
46920.46599999999,,,0.0,0.0,0.0
47120.43,,,0.0,0.0,0.0
47320.433,,,0.0,0.0,0.0
47468.807,,,,,
47519.748,,,,,
47521.672999999995,,,0.0,0.0,0.0
47720.367999999995,,,0.0,0.0,0.0
47920.31,,,0.0,0.0,0.0
48037.757000000005,1438372.0,467068.0,,,
48269.239,,,0.0,0.0,0.0
48468.575,,,,,
48470.46,,,0.0,0.0,0.0
48519.600999999995,,,,,
48927.885,,,0.0,0.0,0.0
49127.835,,,0.0,0.0,0.0
49327.856,,,0.0,0.0,0.0
49468.33900000001,,,,,
49527.087,,,,,
49528.972,,,0.0,0.0,0.0
49727.66099999999,,,0.0,0.0,0.0
49885.803,1438446.0,466529.0,,,
49927.614,,,0.0,0.0,0.0
50127.577000000005,,,0.0,0.0,0.0
50468.115,,,,,
50469.960999999996,,,0.0,0.0,0.0
50526.863,,,,,
50668.595,,,0.0,0.0,0.0
50868.537000000004,,,0.0,0.0,0.0
50890.96,,,,,
50991.004,,,,,
51091.038,,,,,
51127.331,,,0.0,0.0,0.0
51191.27099999999,,,,,
51291.57,,,,,
51327.34099999999,,,0.0,0.0,0.0
51391.802,,,,,
51467.858,,,,,
51491.564000000006,,,,,
51526.692,,,,,
51529.013,,,0.0,0.0,0.0
51591.595,,,,,
51691.624,,,,,
51727.163,,,0.0,0.0,0.0
51734.102,1438567.0,342069.0,,,
51791.725,,,,,
51927.119000000006,,,0.0,0.0,0.0
52127.055,,,0.0,0.0,0.0
52327.015999999996,,,0.0,0.0,0.0
52467.58,,,,,
52526.413,,,,,
52528.319,,,0.0,0.0,0.0
52868.035,,,0.0,4.0,2.0
53068.054000000004,,,1.0,4.0,2.5
53267.995,,,4.0,8.0,6.0
53467.355,,,,,
53526.189000000006,,,,,
53528.026,,,21.0,13.0,17.0
53581.780999999995,1436530.0,4960760.0,,,
53726.72900000001,,,24.0,18.0,21.0
53926.681,,,37.0,23.0,30.0
54126.636,,,40.0,29.0,34.5
54326.522000000004,,,44.0,32.0,38.0
54467.130999999994,,,,,
54526.007000000005,,,,,
54527.833,,,56.0,37.0,46.5
54726.47900000001,,,59.0,43.0,51.0
54893.320999999996,,,,,
54993.625,,,,,
55067.582,,,67.0,51.0,59.0
55093.376,,,,,
55193.407,,,,,
55267.477999999996,,,69.0,50.0,59.5
55293.437999999995,,,,,
55393.482,,,,,
55429.864,1438366.0,470988.0,,,
55466.861,,,,,
55468.702000000005,,,69.0,50.0,59.5
55493.742999999995,,,,,
55526.03599999999,,,,,
55593.528,,,,,
55693.56,,,,,
55793.587999999996,,,,,
55893.622,,,,,
55926.185999999994,,,63.0,49.0,56.0
55993.865,,,,,
56094.185999999994,,,,,
56126.140999999996,,,62.0,46.0,54.0
56194.40900000001,,,,,
56294.683,,,,,
56326.098,,,60.0,47.0,53.5
56394.47,,,,,
56466.633,,,,,
56494.477,,,,,
56525.467000000004,,,,,
56527.81,,,54.0,44.0,49.0
56594.507000000005,,,,,
56694.537000000004,,,,,
56725.984000000004,,,59.0,41.0,50.0
56794.776,,,,,
56895.082,,,,,
56925.94,,,54.0,42.0,48.0
56995.318,,,,,
57095.100999999995,,,,,
57125.95,,,53.0,40.0,46.5
57195.133,,,,,
57277.925,1438524.0,469910.0,,,
57295.163,,,,,
57395.195,,,,,
57466.331,,,,,
57468.200999999994,,,51.0,37.0,44.0
57495.4,,,,,
57525.25,,,,,
57595.665,,,,,
57666.899000000005,,,46.0,36.0,41.0
57695.95,,,,,
57795.727999999996,,,,,
57866.85400000001,,,48.0,35.0,41.5
57895.755,,,,,
57995.78400000001,,,,,
58095.848,,,,,
58125.655999999995,,,42.0,33.0,37.5
58196.15,,,,,
58296.355,,,,,
58325.615999999995,,,43.0,31.0,37.0
58466.149000000005,,,,,
58524.94,,,,,
58526.859000000004,,,43.0,31.0,37.0
58725.5,,,39.0,30.0,34.5
58925.507000000005,,,37.0,29.0,33.0
59125.46599999999,,,3.0,28.0,15.5
59126.179000000004,1437907.0,1336181.0,,,
59325.439000000006,,,0.0,30.0,15.0
59465.925,,,,,
59524.71599999999,,,,,
59526.648,,,39.0,33.0,36.0
